0RPM	0RPM	0RPM	100RPM	100RPM	100RPM	400RPM	400RPM	400RPM	900RPM	900RPM	900RPM	1600RPM	1600RPM	1600RPM	2500RPM	2500RPM	2500RPM
0.34668	1.88873E-4	6.44836E-7	0.34668	9.14307E-6	4.91028E-6	0.34668	8.29163E-6	4.61731E-6	0.34668	3.57178E-6	4.50745E-6	0.34668	1.54755E-6	5.3833E-6	0.34668	6.07605E-7	5.54199E-6
0.349121	1.85486E-4	7.83997E-7	0.349121	9.26819E-6	5.05981E-6	0.349121	8.53271E-6	4.82178E-6	0.349121	3.74298E-6	3.95996E-6	0.349121	1.9931E-6	4.79736E-6	0.349121	1.90216E-6	5.89294E-6
0.351563	1.81976E-4	7.2113E-7	0.351563	8.52661E-6	4.37012E-6	0.351563	7.88574E-6	4.1748E-6	0.351563	4.29077E-6	4.20227E-6	0.351563	2.97058E-6	5.0415E-6	0.351563	2.1405E-6	4.97131E-6
0.354004	1.7868E-4	7.22961E-7	0.354004	8.62427E-6	4.33044E-6	0.354004	8.02307E-6	4.09851E-6	0.354004	4.20654E-6	3.51929E-6	0.354004	3.14758E-6	4.32434E-6	0.354004	3.39111E-6	5.57251E-6
0.356445	1.75446E-4	7.67517E-7	0.356445	8.08105E-6	3.95294E-6	0.356445	7.56836E-6	3.89404E-6	0.356445	4.89197E-6	3.94196E-6	0.356445	4.11987E-6	4.74548E-6	0.356445	3.46008E-6	4.75769E-6
0.358887	1.7218E-4	6.75354E-7	0.358887	8.05359E-6	3.70911E-6	0.358887	7.47986E-6	3.53973E-6	0.358887	4.61731E-6	3.14178E-6	0.358887	4.133E-6	4.01154E-6	0.358887	4.63257E-6	5.20325E-6
0.361328	1.6922E-4	8.19702E-7	0.361328	7.71484E-6	3.65295E-6	0.361328	7.34253E-6	3.6322E-6	0.361328	5.35278E-6	3.66943E-6	0.361328	5.08423E-6	4.47388E-6	0.361328	4.61731E-6	4.55322E-6
0.36377	1.66077E-4	6.24695E-7	0.36377	7.49512E-6	3.20984E-6	0.36377	7.03125E-6	3.09509E-6	0.36377	4.98352E-6	2.89459E-6	0.36377	4.94995E-6	3.80157E-6	0.36377	5.59082E-6	4.69971E-6
0.366211	1.6333E-4	8.80737E-7	0.366211	7.4585E-6	3.40393E-6	0.366211	7.16553E-6	3.40637E-6	0.366211	5.77087E-6	3.45367E-6	0.366211	5.89905E-6	4.20227E-6	0.366211	5.63354E-6	4.47083E-6
0.368652	1.60278E-4	5.57556E-7	0.368652	7.00989E-6	2.78076E-6	0.368652	6.62537E-6	2.64282E-6	0.368652	5.27954E-6	2.75726E-6	0.368652	5.69153E-6	3.62061E-6	0.368652	6.39954E-6	4.31824E-6
0.371094	1.57745E-4	9.14307E-7	0.371094	7.1991E-6	3.18695E-6	0.371094	6.95496E-6	3.18146E-6	0.371094	6.03638E-6	3.09814E-6	0.371094	6.50635E-6	3.88184E-6	0.371094	6.62842E-6	4.37622E-6
0.373535	1.54785E-4	5.76477E-7	0.373535	6.64673E-6	2.46155E-6	0.373535	6.30798E-6	2.30713E-6	0.373535	5.56946E-6	2.74078E-6	0.373535	6.3324E-6	3.6319E-6	0.373535	6.9458E-6	3.98468E-6
0.375977	1.52496E-4	8.98438E-7	0.375977	7.0343E-6	2.96082E-6	0.375977	6.78406E-6	2.94159E-6	0.375977	6.14929E-6	2.76764E-6	0.375977	6.97327E-6	3.52264E-6	0.375977	7.40967E-6	4.32434E-6
0.378418	1.49658E-4	6.28662E-7	0.378418	6.34155E-6	2.24213E-6	0.378418	6.04858E-6	2.14996E-6	0.378418	5.92041E-6	2.75604E-6	0.378418	6.99158E-6	3.58459E-6	0.378418	7.41882E-6	3.72253E-6
0.380859	1.47522E-4	8.46863E-7	0.380859	6.79932E-6	2.74719E-6	0.380859	6.604E-6	2.68066E-6	0.380859	6.18286E-6	2.46521E-6	0.380859	7.20825E-6	3.25256E-6	0.380859	8.05664E-6	4.27551E-6
0.383301	1.44928E-4	6.82678E-7	0.383301	6.09741E-6	2.12769E-6	0.383301	5.84106E-6	2.04346E-6	0.383301	6.27747E-6	2.74048E-6	0.383301	7.50122E-6	3.58154E-6	0.383301	7.82166E-6	3.49274E-6
0.385742	1.42822E-4	7.69653E-7	0.385742	6.5918E-6	2.4527E-6	0.385742	6.45752E-6	2.36664E-6	0.385742	6.1615E-6	2.25586E-6	0.385742	7.45239E-6	3.06885E-6	0.385742	8.59985E-6	4.15039E-6
0.388184	1.40472E-4	7.55615E-7	0.388184	5.95703E-6	2.05719E-6	0.388184	5.79529E-6	2.05872E-6	0.388184	6.61316E-6	2.76123E-6	0.388184	7.94983E-6	3.54065E-6	0.388184	8.23059E-6	3.41064E-6
0.390625	1.38428E-4	7.35168E-7	0.390625	6.35071E-6	2.15424E-6	0.390625	6.20422E-6	2.07001E-6	0.390625	6.21643E-6	2.07703E-6	0.390625	7.67517E-6	2.92816E-6	0.390625	9.0271E-6	4.01001E-6
0.393066	1.36292E-4	8.09326E-7	0.393066	5.86243E-6	2.05017E-6	0.393066	5.80444E-6	2.12311E-6	0.393066	6.77795E-6	2.72064E-6	0.393066	8.35571E-6	3.46069E-6	0.393066	8.49915E-6	3.40179E-6
0.395508	1.34186E-4	6.81763E-7	0.395508	6.06689E-6	1.92261E-6	0.395508	5.93262E-6	1.8396E-6	0.395508	6.23169E-6	1.96381E-6	0.395508	7.88879E-6	2.82074E-6	0.395508	9.35364E-6	3.75275E-6
0.397949	1.32324E-4	8.69141E-7	0.397949	5.87158E-6	2.07672E-6	0.397949	5.87463E-6	2.10236E-6	0.397949	6.94885E-6	2.63E-6	0.397949	8.60901E-6	3.38684E-6	0.397949	8.87451E-6	3.49243E-6
0.400391	1.3031E-4	6.14319E-7	0.400391	5.80139E-6	1.69983E-6	0.400391	5.66711E-6	1.6272E-6	0.400391	6.27136E-6	1.96259E-6	0.400391	8.06274E-6	2.80701E-6	0.400391	9.57642E-6	3.53485E-6
0.402832	1.28601E-4	9.39331E-7	0.402832	5.92041E-6	2.07062E-6	0.402832	5.93872E-6	2.1051E-6	0.402832	7.04041E-6	2.48413E-6	0.402832	8.7738E-6	3.1955E-6	0.402832	9.23462E-6	3.55133E-6
0.405273	1.26587E-4	5.82886E-7	0.405273	5.57251E-6	1.52191E-6	0.405273	5.50537E-6	1.42334E-6	0.405273	6.36597E-6	2.06573E-6	0.405273	8.28552E-6	2.87781E-6	0.405273	9.5459E-6	3.29987E-6
0.407715	1.25122E-4	9.31702E-7	0.407715	5.92651E-6	2.09259E-6	0.407715	5.95703E-6	2.10846E-6	0.407715	7.03125E-6	2.24121E-6	0.407715	8.89282E-6	2.99164E-6	0.407715	9.60999E-6	3.61328E-6
0.410156	1.23077E-4	6.01807E-7	0.410156	5.43213E-6	1.41724E-6	0.410156	5.34668E-6	1.3562E-6	0.410156	6.54602E-6	2.19971E-6	0.410156	8.5083E-6	3.00598E-6	0.410156	9.59473E-6	3.17749E-6
0.412598	1.21796E-4	9.07898E-7	0.412598	5.92346E-6	2.00562E-6	0.412598	5.94177E-6	2.05292E-6	0.412598	6.90002E-6	2.04193E-6	0.412598	8.8562E-6	2.82318E-6	0.412598	9.90295E-6	3.685E-6
0.415039	1.19812E-4	6.68945E-7	0.415039	5.30701E-6	1.38062E-6	0.415039	5.21851E-6	1.33118E-6	0.415039	6.79321E-6	2.29828E-6	0.415039	8.80432E-6	3.05908E-6	0.415039	9.59473E-6	3.01453E-6
0.41748	1.18591E-4	8.5083E-7	0.41748	5.91736E-6	1.875E-6	0.41748	5.91736E-6	1.87653E-6	0.41748	6.76575E-6	1.88629E-6	0.41748	8.7616E-6	2.68616E-6	0.41748	1.01654E-5	3.69171E-6
0.419922	1.16791E-4	7.41577E-7	0.419922	5.22156E-6	1.40747E-6	0.419922	5.14832E-6	1.39526E-6	0.419922	7.00989E-6	2.37518E-6	0.419922	9.0271E-6	3.12561E-6	0.419922	9.65271E-6	3.00385E-6
0.422363	1.1557E-4	7.70569E-7	0.422363	5.81665E-6	1.71509E-6	0.422363	5.83496E-6	1.71936E-6	0.422363	6.66809E-6	1.76208E-6	0.422363	8.72803E-6	2.57538E-6	0.422363	1.03394E-5	3.65479E-6
0.424805	1.13953E-4	7.74841E-7	0.424805	5.2002E-6	1.46851E-6	0.424805	5.20325E-6	1.52405E-6	0.424805	7.10449E-6	2.38678E-6	0.424805	9.23157E-6	3.14484E-6	0.424805	9.63745E-6	2.97241E-6
0.427246	1.12671E-4	7.42493E-7	0.427246	5.67322E-6	1.5564E-6	0.427246	5.68848E-6	1.51276E-6	0.427246	6.56738E-6	1.69067E-6	0.427246	8.69446E-6	2.5116E-6	0.427246	1.04401E-5	3.51532E-6
0.429688	1.11237E-4	8.47473E-7	0.429688	5.27039E-6	1.57349E-6	0.429688	5.31616E-6	1.61438E-6	0.429688	7.21436E-6	2.39227E-6	0.429688	9.32312E-6	3.14514E-6	0.429688	9.66797E-6	3.09601E-6
0.432129	1.09833E-4	6.77795E-7	0.432129	5.49622E-6	1.39526E-6	0.432129	5.45654E-6	1.35834E-6	0.432129	6.52771E-6	1.68701E-6	0.432129	8.69446E-6	2.51587E-6	0.432129	1.0437E-5	3.3017E-6
0.43457	1.08643E-4	9.15527E-7	0.43457	5.37415E-6	1.65527E-6	0.43457	5.45044E-6	1.70532E-6	0.43457	7.27844E-6	2.28241E-6	0.43457	9.41162E-6	3.04047E-6	0.43457	9.90906E-6	3.24005E-6
0.437012	1.07269E-4	6.10046E-7	0.437012	5.26733E-6	1.25824E-6	0.437012	5.24292E-6	1.21765E-6	0.437012	6.53992E-6	1.78925E-6	0.437012	8.76465E-6	2.62756E-6	0.437012	1.04065E-5	3.1488E-6
0.439453	1.06201E-4	9.56116E-7	0.439453	5.47485E-6	1.72882E-6	0.439453	5.5481E-6	1.78467E-6	0.439453	7.23267E-6	2.12677E-6	0.439453	9.45129E-6	2.88788E-6	0.439453	1.01471E-5	3.32672E-6
0.441895	1.04767E-4	6.08215E-7	0.441895	5.10559E-6	1.16516E-6	0.441895	5.10559E-6	1.13159E-6	0.441895	6.61011E-6	1.94305E-6	0.441895	8.89282E-6	2.74048E-6	0.441895	1.01776E-5	2.99774E-6
0.444336	1.03882E-4	9.53674E-7	0.444336	5.52979E-6	1.76239E-6	0.444336	5.6366E-6	1.83502E-6	0.444336	7.1167E-6	1.93542E-6	0.444336	9.37805E-6	2.72003E-6	0.444336	1.0376E-5	3.44086E-6
0.446777	1.02356E-4	6.51855E-7	0.446777	5.02014E-6	1.14136E-6	0.446777	4.99878E-6	1.08917E-6	0.446777	6.83289E-6	2.09229E-6	0.446777	9.09424E-6	2.85522E-6	0.446777	1.00891E-5	2.87018E-6
0.449219	1.01624E-4	9.10034E-7	0.449219	5.58777E-6	1.7511E-6	0.449219	5.68237E-6	1.7691E-6	0.449219	6.91833E-6	1.78741E-6	0.449219	9.22852E-6	2.55402E-6	0.449219	1.05499E-5	3.53424E-6
0.45166	1.00159E-4	7.17773E-7	0.45166	4.92249E-6	1.16058E-6	0.45166	4.91638E-6	1.13129E-6	0.45166	7.0282E-6	2.18445E-6	0.45166	9.29565E-6	2.95898E-6	0.45166	1.00586E-5	2.8067E-6
0.454102	9.94263E-5	8.47168E-7	0.454102	5.57556E-6	1.63269E-6	0.454102	5.67932E-6	1.67847E-6	0.454102	6.76575E-6	1.67877E-6	0.454102	9.04236E-6	2.49023E-6	0.454102	1.06323E-5	3.50189E-6
0.456543	9.80835E-5	7.94067E-7	0.456543	4.91333E-6	1.22803E-6	0.456543	4.90417E-6	1.26648E-6	0.456543	7.15942E-6	2.29584E-6	0.456543	9.41467E-6	3.01636E-6	0.456543	1.00067E-5	2.82379E-6
0.458984	9.73206E-5	8.0719E-7	0.458984	5.52368E-6	1.521E-6	0.458984	5.58167E-6	1.50238E-6	0.458984	6.66199E-6	1.61865E-6	0.458984	8.98743E-6	2.42432E-6	0.458984	1.08368E-5	3.44055E-6
0.461426	9.61609E-5	8.2489E-7	0.461426	4.97437E-6	1.34247E-6	0.461426	5.00183E-6	1.38336E-6	0.461426	7.25708E-6	2.32056E-6	0.461426	9.52148E-6	3.02917E-6	0.461426	1.00555E-5	2.96539E-6
0.463867	9.52454E-5	7.42188E-7	0.463867	5.43213E-6	1.36078E-6	0.463867	5.44434E-6	1.33514E-6	0.463867	6.604E-6	1.60614E-6	0.463867	8.97217E-6	2.4231E-6	0.463867	1.0791E-5	3.29285E-6
0.466309	9.42688E-5	9.01489E-7	0.466309	5.09338E-6	1.4621E-6	0.466309	5.14221E-6	1.52344E-6	0.466309	7.31201E-6	2.25861E-6	0.466309	9.61304E-6	3.0188E-6	0.466309	1.01349E-5	3.06915E-6
0.46875	9.32617E-5	6.89087E-7	0.46875	5.22461E-6	1.2326E-6	0.46875	5.23682E-6	1.21674E-6	0.46875	6.56738E-6	1.67816E-6	0.46875	8.95386E-6	2.50183E-6	0.46875	1.07452E-5	3.12012E-6
0.471191	9.24377E-5	9.72595E-7	0.471191	5.23987E-6	1.57867E-6	0.471191	5.30701E-6	1.61835E-6	0.471191	7.33337E-6	2.12219E-6	0.471191	9.66187E-6	2.87933E-6	0.471191	1.03363E-5	3.22693E-6
0.473633	9.13696E-5	6.3385E-7	0.473633	5.03235E-6	1.13586E-6	0.473633	5.0293E-6	1.08154E-6	0.473633	6.62842E-6	1.86768E-6	0.473633	8.98438E-6	2.61719E-6	0.473633	1.05225E-5	2.98218E-6
0.476074	9.07593E-5	9.98535E-7	0.476074	5.35278E-6	1.65344E-6	0.476074	5.45349E-6	1.71478E-6	0.476074	7.21436E-6	1.92993E-6	0.476074	9.55505E-6	2.71515E-6	0.476074	1.0498E-5	3.33344E-6
0.478516	8.95691E-5	6.50024E-7	0.478516	4.91028E-6	1.06445E-6	0.478516	4.92249E-6	1.01624E-6	0.478516	6.7749E-6	2.02789E-6	0.478516	9.12781E-6	2.75421E-6	0.478516	1.0318E-5	2.86377E-6
0.480957	8.90808E-5	9.74426E-7	0.480957	5.41382E-6	1.67358E-6	0.480957	5.52673E-6	1.7691E-6	0.480957	7.04041E-6	1.79199E-6	0.480957	9.38416E-6	2.57355E-6	0.480957	1.0672E-5	3.43872E-6
0.483398	8.78601E-5	7.00684E-7	0.483398	4.83398E-6	1.06537E-6	0.483398	4.84009E-6	1.0257E-6	0.483398	6.99768E-6	2.14752E-6	0.483398	9.34753E-6	2.88666E-6	0.483398	1.02905E-5	2.7475E-6
0.48584	8.74329E-5	9.21021E-7	0.48584	5.46265E-6	1.62415E-6	0.48584	5.58777E-6	1.70074E-6	0.48584	6.84204E-6	1.67145E-6	0.48584	9.22241E-6	2.46277E-6	0.48584	1.08246E-5	3.47412E-6
0.488281	8.63037E-5	7.71484E-7	0.488281	4.79736E-6	1.0907E-6	0.488281	4.80957E-6	1.1026E-6	0.488281	7.15942E-6	2.21466E-6	0.488281	9.50928E-6	2.93976E-6	0.488281	1.02203E-5	2.7597E-6
0.490723	8.58154E-5	8.53271E-7	0.490723	5.44739E-6	1.55029E-6	0.490723	5.59082E-6	1.5744E-6	0.490723	6.72607E-6	1.60736E-6	0.490723	9.15527E-6	2.40753E-6	0.490723	1.09589E-5	3.44604E-6
0.493164	8.48389E-5	8.14209E-7	0.493164	4.81262E-6	1.19598E-6	0.493164	4.8645E-6	1.21735E-6	0.493164	7.28455E-6	2.30621E-6	0.493164	9.62524E-6	2.99683E-6	0.493164	1.0199E-5	2.84363E-6
0.495605	8.42285E-5	8.21228E-7	0.495605	5.40161E-6	1.42883E-6	0.495605	5.46875E-6	1.43311E-6	0.495605	6.65894E-6	1.57806E-6	0.495605	9.09729E-6	2.36786E-6	0.495605	1.09406E-5	3.30627E-6
0.498047	8.34045E-5	8.73718E-7	0.498047	4.91333E-6	1.32263E-6	0.498047	4.96216E-6	1.3858E-6	0.498047	7.35168E-6	2.26288E-6	0.498047	9.70154E-6	3.01605E-6	0.498047	1.02112E-5	2.97913E-6
0.500488	8.26416E-5	7.56836E-7	0.500488	5.26733E-6	1.27686E-6	0.500488	5.33142E-6	1.28693E-6	0.500488	6.60095E-6	1.62994E-6	0.500488	9.01184E-6	2.39532E-6	0.500488	1.08704E-5	3.14636E-6
0.50293	8.20313E-5	9.50317E-7	0.50293	5.0354E-6	1.46576E-6	0.50293	5.14221E-6	1.51245E-6	0.50293	7.38831E-6	2.17133E-6	0.50293	9.72595E-6	2.91382E-6	0.50293	1.03394E-5	3.14728E-6
0.505371	8.12073E-5	6.92749E-7	0.505371	5.07813E-6	1.15967E-6	0.505371	5.15137E-6	1.13434E-6	0.505371	6.63452E-6	1.77032E-6	0.505371	9.05457E-6	2.52655E-6	0.505371	1.07269E-5	3.00354E-6
0.507813	8.06885E-5	1.02173E-6	0.507813	5.22156E-6	1.5448E-6	0.507813	5.34058E-6	1.62262E-6	0.507813	7.29675E-6	1.97693E-6	0.507813	9.69543E-6	2.7536E-6	0.507813	1.05743E-5	3.26965E-6
0.510254	7.97729E-5	6.7627E-7	0.510254	4.90417E-6	1.0556E-6	0.510254	4.98962E-6	1.04614E-6	0.510254	6.7688E-6	1.95526E-6	0.510254	9.20105E-6	2.7002E-6	0.510254	1.05469E-5	2.88055E-6
0.512695	7.93762E-5	1.01532E-6	0.512695	5.33752E-6	1.63116E-6	0.512695	5.4718E-6	1.69189E-6	0.512695	7.15637E-6	1.82709E-6	0.512695	9.57642E-6	2.60315E-6	0.512695	1.07849E-5	3.36426E-6
0.515137	7.83997E-5	6.7688E-7	0.515137	4.83093E-6	1.01624E-6	0.515137	4.92249E-6	9.87854E-7	0.515137	6.99768E-6	2.0578E-6	0.515137	9.31091E-6	2.81799E-6	0.515137	1.04462E-5	2.77283E-6
0.517578	7.8125E-5	9.84192E-7	0.517578	5.40161E-6	1.65283E-6	0.517578	5.55725E-6	1.72394E-6	0.517578	6.95496E-6	1.68732E-6	0.517578	9.36584E-6	2.49786E-6	0.517578	1.09253E-5	3.44727E-6
0.52002	7.71484E-5	7.43713E-7	0.52002	4.77905E-6	1.02997E-6	0.52002	4.8645E-6	1.02661E-6	0.52002	7.20825E-6	2.18384E-6	0.52002	9.55505E-6	2.88025E-6	0.52002	1.03241E-5	2.76367E-6
0.522461	7.69043E-5	9.26208E-7	0.522461	5.44434E-6	1.5802E-6	0.522461	5.6488E-6	1.64856E-6	0.522461	6.82678E-6	1.61102E-6	0.522461	9.27124E-6	2.44568E-6	0.522461	1.10199E-5	3.43872E-6
0.524902	7.59277E-5	8.09937E-7	0.524902	4.78516E-6	1.10809E-6	0.524902	4.87061E-6	1.12427E-6	0.524902	7.30896E-6	2.24731E-6	0.524902	9.71069E-6	2.96356E-6	0.524902	1.0321E-5	2.77008E-6
0.527344	7.56226E-5	8.74329E-7	0.527344	5.43823E-6	1.49658E-6	0.527344	5.62439E-6	1.53656E-6	0.527344	6.69861E-6	1.54205E-6	0.527344	9.24683E-6	2.37701E-6	0.527344	1.11481E-5	3.31421E-6
0.529785	7.48596E-5	8.59985E-7	0.529785	4.84619E-6	1.21033E-6	0.529785	4.96216E-6	1.25336E-6	0.529785	7.39136E-6	2.2644E-6	0.529785	9.83582E-6	2.99957E-6	0.529785	1.0321E-5	2.91809E-6
0.532227	7.43713E-5	8.29163E-7	0.532227	5.38025E-6	1.36139E-6	0.532227	5.54199E-6	1.3858E-6	0.532227	6.64673E-6	1.57684E-6	0.532227	9.13696E-6	2.37213E-6	0.532227	1.10718E-5	3.18207E-6
0.534668	7.37915E-5	9.35364E-7	0.534668	4.93469E-6	1.34094E-6	0.534668	5.09949E-6	1.39526E-6	0.534668	7.43103E-6	2.17285E-6	0.534668	9.89075E-6	2.94464E-6	0.534668	1.05316E-5	3.08563E-6
0.537109	7.31506E-5	7.59277E-7	0.537109	5.23071E-6	1.22345E-6	0.537109	5.3833E-6	1.24817E-6	0.537109	6.63147E-6	1.71295E-6	0.537109	9.16443E-6	2.45819E-6	0.537109	1.09802E-5	3.03986E-6
0.539551	7.26929E-5	1.01318E-6	0.539551	5.14221E-6	1.45996E-6	0.539551	5.3009E-6	1.53107E-6	0.539551	7.39746E-6	2.0285E-6	0.539551	9.8938E-6	2.82715E-6	0.539551	1.07117E-5	3.17474E-6
0.541992	7.2052E-5	7.07397E-7	0.541992	5.06592E-6	1.10687E-6	0.541992	5.18799E-6	1.12701E-6	0.541992	6.7749E-6	1.84937E-6	0.541992	9.31396E-6	2.60132E-6	0.541992	1.07758E-5	2.88757E-6
0.544434	7.17163E-5	1.04614E-6	0.544434	5.33752E-6	1.57227E-6	0.544434	5.52063E-6	1.63177E-6	0.544434	7.27844E-6	1.85944E-6	0.544434	9.82666E-6	2.65961E-6	0.544434	1.08032E-5	3.28339E-6
0.546875	7.09229E-5	6.98547E-7	0.546875	4.96826E-6	1.02234E-6	0.546875	5.06592E-6	1.03058E-6	0.546875	6.99463E-6	2.00745E-6	0.546875	9.48181E-6	2.74872E-6	0.546875	1.04889E-5	2.73987E-6
0.549316	7.07092E-5	1.0434E-6	0.549316	5.43213E-6	1.58661E-6	0.549316	5.60303E-6	1.70959E-6	0.549316	7.10449E-6	1.71143E-6	0.549316	9.68933E-6	2.52594E-6	0.549316	1.09314E-5	3.36487E-6
0.551758	6.98547E-5	7.40356E-7	0.551758	4.87671E-6	9.75342E-7	0.551758	4.97742E-6	9.65271E-7	0.551758	7.22046E-6	2.12189E-6	0.551758	9.68933E-6	2.83234E-6	0.551758	1.05469E-5	2.71423E-6
0.554199	6.97021E-5	9.96094E-7	0.554199	5.47485E-6	1.58173E-6	0.554199	5.70068E-6	1.7041E-6	0.554199	6.93054E-6	1.63391E-6	0.554199	9.51843E-6	2.46704E-6	0.554199	1.11664E-5	3.43872E-6
0.556641	6.88782E-5	7.95288E-7	0.556641	4.84619E-6	1.02081E-6	0.556641	4.96216E-6	1.03516E-6	0.556641	7.39441E-6	2.20917E-6	0.556641	9.8938E-6	2.91138E-6	0.556641	1.04919E-5	2.74933E-6
0.559082	6.87256E-5	9.34143E-7	0.559082	5.53284E-6	1.53564E-6	0.559082	5.75562E-6	1.61407E-6	0.559082	6.86035E-6	1.53778E-6	0.559082	9.43298E-6	2.34772E-6	0.559082	1.13007E-5	3.34839E-6
0.561523	6.79321E-5	8.53577E-7	0.561523	4.88892E-6	1.10565E-6	0.561523	4.98962E-6	1.11633E-6	0.561523	7.53174E-6	2.25067E-6	0.561523	9.96399E-6	2.99438E-6	0.561523	1.05469E-5	2.84088E-6
0.563965	6.77185E-5	8.8562E-7	0.563965	5.51453E-6	1.45813E-6	0.563965	5.70984E-6	1.48102E-6	0.563965	6.82373E-6	1.55426E-6	0.563965	9.38721E-6	2.35931E-6	0.563965	1.13556E-5	3.26721E-6
0.566406	6.71082E-5	9.01794E-7	0.566406	4.97131E-6	1.24481E-6	0.566406	5.11169E-6	1.25946E-6	0.566406	7.63855E-6	2.20734E-6	0.566406	1.00739E-5	2.94983E-6	0.566406	1.06445E-5	2.98126E-6
0.568848	6.66809E-5	8.26721E-7	0.568848	5.45044E-6	1.30615E-6	0.568848	5.62744E-6	1.33331E-6	0.568848	6.83899E-6	1.64032E-6	0.568848	9.43298E-6	2.38739E-6	0.568848	1.12061E-5	3.11249E-6
0.571289	6.62537E-5	9.80225E-7	0.571289	5.15137E-6	1.37939E-6	0.571289	5.2887E-6	1.4267E-6	0.571289	7.6355E-6	2.08466E-6	0.571289	1.0141E-5	2.8775E-6	0.571289	1.08582E-5	3.14972E-6
0.57373	6.56738E-5	7.63855E-7	0.57373	5.33142E-6	1.16486E-6	0.57373	5.48706E-6	1.20148E-6	0.57373	6.96716E-6	1.81274E-6	0.57373	9.46655E-6	2.52228E-6	0.57373	1.11511E-5	2.96539E-6
0.576172	6.54602E-5	1.06201E-6	0.576172	5.37415E-6	1.47125E-6	0.576172	5.52063E-6	1.54266E-6	0.576172	7.56836E-6	1.91559E-6	0.576172	1.01013E-5	2.75543E-6	0.576172	1.10657E-5	3.23914E-6
0.578613	6.48499E-5	7.1106E-7	0.578613	5.17883E-6	1.07086E-6	0.578613	5.32227E-6	1.08185E-6	0.578613	7.17468E-6	1.94305E-6	0.578613	9.65881E-6	2.66876E-6	0.578613	1.09863E-5	2.83417E-6
0.581055	6.46667E-5	1.06537E-6	0.581055	5.52673E-6	1.57196E-6	0.581055	5.72815E-6	1.62842E-6	0.581055	7.41577E-6	1.76605E-6	0.581055	1.00037E-5	2.58423E-6	0.581055	1.13098E-5	3.34869E-6
0.583496	6.39343E-5	7.37915E-7	0.583496	5.11169E-6	9.90906E-7	0.583496	5.23682E-6	9.71069E-7	0.583496	7.42188E-6	2.10114E-6	0.583496	9.87549E-6	2.77405E-6	0.583496	1.09131E-5	2.75024E-6
0.585938	6.38733E-5	1.05255E-6	0.585938	5.6488E-6	1.59424E-6	0.585938	5.85327E-6	1.70441E-6	0.585938	7.26013E-6	1.66443E-6	0.585938	9.86328E-6	2.48718E-6	0.585938	1.14227E-5	3.4198E-6
0.588379	6.31104E-5	7.82471E-7	0.588379	5.09644E-6	9.92432E-7	0.588379	5.20935E-6	9.78394E-7	0.588379	7.65381E-6	2.18292E-6	0.588379	1.00952E-5	2.87689E-6	0.588379	1.08002E-5	2.66235E-6
0.59082	6.30798E-5	1.00128E-6	0.59082	5.73425E-6	1.57043E-6	0.59082	5.92957E-6	1.65649E-6	0.59082	7.17468E-6	1.57318E-6	0.59082	9.75037E-6	2.38678E-6	0.59082	1.15692E-5	3.37067E-6
0.593262	6.23474E-5	8.27332E-7	0.593262	5.08118E-6	1.02448E-6	0.593262	5.20935E-6	1.03058E-6	0.593262	7.78198E-6	2.27264E-6	0.593262	1.02173E-5	2.94403E-6	0.593262	1.08521E-5	2.78473E-6
0.595703	6.22864E-5	9.53064E-7	0.595703	5.80139E-6	1.50085E-6	0.595703	5.98755E-6	1.58997E-6	0.595703	7.13196E-6	1.51428E-6	0.595703	9.72595E-6	2.32697E-6	0.595703	1.15692E-5	3.26752E-6
0.598145	6.1615E-5	8.90198E-7	0.598145	5.16968E-6	1.11359E-6	0.598145	5.28564E-6	1.13007E-6	0.598145	7.88574E-6	2.24945E-6	0.598145	1.03119E-5	2.97699E-6	0.598145	1.0849E-5	2.89001E-6
0.600586	6.14014E-5	8.90808E-7	0.600586	5.78308E-6	1.39801E-6	0.600586	5.96313E-6	1.45142E-6	0.600586	7.1167E-6	1.58417E-6	0.600586	9.73816E-6	2.35535E-6	0.600586	1.15784E-5	3.15765E-6
0.598145	6.05774E-5	9.51233E-7	0.598145	4.99878E-6	1.26587E-6	0.598145	5.10864E-6	1.27075E-6	0.598145	7.63245E-6	2.12311E-6	0.598145	1.01074E-5	2.91107E-6	0.598145	1.0791E-5	3.02582E-6
0.595703	6.01196E-5	8.13599E-7	0.595703	5.18494E-6	1.2442E-6	0.595703	5.36499E-6	1.28723E-6	0.595703	6.70166E-6	1.73859E-6	0.595703	9.26514E-6	2.46368E-6	0.595703	1.09924E-5	2.97089E-6
0.593262	5.96008E-5	1.02509E-6	0.593262	4.84619E-6	1.39893E-6	0.593262	4.99573E-6	1.43005E-6	0.593262	7.2113E-6	1.9809E-6	0.593262	9.729E-6	2.78931E-6	0.593262	1.05682E-5	3.16284E-6
0.59082	5.9021E-5	7.58057E-7	0.59082	4.76685E-6	1.09985E-6	0.59082	4.96521E-6	1.14868E-6	0.59082	6.61011E-6	1.91284E-6	0.59082	9.05457E-6	2.58881E-6	0.59082	1.05194E-5	2.84912E-6
0.588379	5.87158E-5	1.08795E-6	0.588379	4.81873E-6	1.4978E-6	0.588379	4.953E-6	1.56219E-6	0.588379	6.8512E-6	1.82037E-6	0.588379	9.4574E-6	2.61292E-6	0.588379	1.05957E-5	3.32886E-6
