Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0.3863525390625;137.089680653882;7.635498046875E-06;0.386322021484375;2;2447;;
0.385284423828125;137.143086653747;7.6171875E-06;0.38531494140625;2;2448;;
0.38421630859375;137.196492653612;7.60498046875E-06;0.384307861328125;2;2449;;
0.383148193359375;137.249898653477;7.5286865234375E-06;0.38311767578125;2;2450;;
0.382080078125;137.303304653342;7.51953125E-06;0.382049560546875;2;2451;;
0.381011962890625;137.356710653208;7.5225830078125E-06;0.381011962890625;2;2452;;
0.37994384765625;137.410116653073;7.415771484375E-06;0.379913330078125;2;2453;;
0.378875732421875;137.463522652938;7.18994140625E-06;0.378875732421875;2;2454;;
0.3778076171875;137.516928652803;7.366943359375E-06;0.3778076171875;2;2455;;
0.376739501953125;137.570334652668;7.21435546875E-06;0.37677001953125;2;2456;;
0.37567138671875;137.623740652533;7.1807861328125E-06;0.375701904296875;2;2457;;
0.374603271484375;137.677146652399;7.2296142578125E-06;0.3746337890625;2;2458;;
0.37353515625;137.730552652264;7.0770263671875E-06;0.373565673828125;2;2459;;
0.372467041015625;137.783958652129;7.0281982421875E-06;0.37249755859375;2;2460;;
0.37139892578125;137.837364651994;6.99462890625E-06;0.371429443359375;2;2461;;
0.370330810546875;137.890770651859;6.9366455078125E-06;0.370391845703125;2;2462;;
0.3692626953125;137.944176651724;7.061767578125E-06;0.369232177734375;2;2463;;
0.368194580078125;137.99758265159;6.9610595703125E-06;0.36822509765625;2;2464;;
0.36712646484375;138.050988651455;6.8756103515625E-06;0.367156982421875;2;2465;;
0.366058349609375;138.10439465132;6.7779541015625E-06;0.366058349609375;2;2466;;
0.364990234375;138.157800651185;6.6253662109375E-06;0.36505126953125;2;2467;;
0.363922119140625;138.21120665105;6.6436767578125E-06;0.363983154296875;2;2468;;
0.36285400390625;138.264612650915;6.597900390625E-06;0.362884521484375;2;2469;;
0.361785888671875;138.318018650781;6.549072265625E-06;0.361785888671875;2;2470;;
0.3607177734375;138.371424650646;6.5093994140625E-06;0.36077880859375;2;2471;;
0.359649658203125;138.424830650511;6.4483642578125E-06;0.359619140625;2;2472;;
0.35858154296875;138.478236650376;6.3232421875E-06;0.3585205078125;2;2473;;
0.357513427734375;138.531642650241;6.329345703125E-06;0.357513427734375;2;2474;;
0.3564453125;138.585048650106;6.2713623046875E-06;0.3564453125;2;2475;;
0.355377197265625;138.638454649972;6.3232421875E-06;0.355377197265625;2;2476;;
0.35430908203125;138.691860649837;6.1859130859375E-06;0.354339599609375;2;2477;;
0.353240966796875;138.745266649702;6.146240234375E-06;0.353240966796875;2;2478;;
0.3521728515625;138.798672649567;6.085205078125E-06;0.352203369140625;2;2479;;
0.351104736328125;138.852078649432;6.0943603515625E-06;0.351104736328125;2;2480;;
0.35003662109375;138.905484649297;5.9967041015625E-06;0.350067138671875;2;2481;;
0.348968505859375;138.958890649163;5.9661865234375E-06;0.3489990234375;2;2482;;
0.347900390625;139.012296649028;5.902099609375E-06;0.347930908203125;2;2483;;
0.346832275390625;139.065702648893;5.841064453125E-06;0.346893310546875;2;2484;;
0.34576416015625;139.119108648758;5.8013916015625E-06;0.34576416015625;2;2485;;
0.344696044921875;139.172514648623;5.7464599609375E-06;0.344696044921875;2;2486;;
0.3436279296875;139.225920648488;5.6640625E-06;0.3436279296875;2;2487;;
0.342559814453125;139.279326648354;5.6976318359375E-06;0.342559814453125;2;2488;;
0.34149169921875;139.332732648219;5.609130859375E-06;0.341522216796875;2;2489;;
0.340423583984375;139.386138648084;5.560302734375E-06;0.340423583984375;2;2490;;
0.33935546875;139.439544647949;5.4229736328125E-06;0.339324951171875;2;2491;;
0.338287353515625;139.492950647814;5.4351806640625E-06;0.338287353515625;2;2492;;
0.33721923828125;139.546356647679;5.377197265625E-06;0.33721923828125;2;2493;;
0.336151123046875;139.599762647544;5.328369140625E-06;0.336181640625;2;2494;;
0.3350830078125;139.65316864741;5.1605224609375E-06;0.33514404296875;2;2495;;
0.334014892578125;139.706574647275;5.23681640625E-06;0.33404541015625;2;2496;;
0.33294677734375;139.75998064714;5.133056640625E-06;0.33294677734375;2;2497;;
0.331878662109375;139.813386647005;4.962158203125E-06;0.3319091796875;2;2498;;
0.330810546875;139.86679264687;5.084228515625E-06;0.330810546875;2;2499;;
0.329742431640625;139.920198646735;4.949951171875E-06;0.329742431640625;2;2500;;
0.32867431640625;139.973604646601;4.876708984375E-06;0.32867431640625;2;2501;;
0.327606201171875;140.027010646466;4.8126220703125E-06;0.327606201171875;2;2502;;
